artist,artistLabel,sitelinks
http://www.wikidata.org/entity/Q3430211,Staffan Scheja,6
http://www.wikidata.org/entity/Q4065295,Richard Andersson,6
http://www.wikidata.org/entity/Q4935182,Ruth Almén,6
http://www.wikidata.org/entity/Q4938871,Astrid Berwald,6
http://www.wikidata.org/entity/Q4982446,Hilda Thegerström,6
http://www.wikidata.org/entity/Q4989450,Natalya Pasichnyk,6
http://www.wikidata.org/entity/Q5085312,Charlie Norman,6
http://www.wikidata.org/entity/Q5782548,Daniel Haglund,6
http://www.wikidata.org/entity/Q4795339,Arnold Östman,6
http://www.wikidata.org/entity/Q5993116,Olallo Morales,6
http://www.wikidata.org/entity/Q6177304,Niklas Sivelöv,6
http://www.wikidata.org/entity/Q6235215,Lasse Wellander,6
http://www.wikidata.org/entity/Q5709073,Anders Eljas,6
http://www.wikidata.org/entity/Q5715756,Artur Erikson,6
http://www.wikidata.org/entity/Q5734507,Henrik Flyman,6
http://www.wikidata.org/entity/Q15734570,Mansoor Hosseini,6
